Age,Location,Audio File,Mfcc File,Word,Annotation
10-12 years,Rajasthan,./All/4989/HI_S4_W_3.mp3,mfcc_files/./All/4989/HI_S4_W_3.csv,boy,Correct
10-12 years,Rajasthan,./All/3455/HI_S4_W_3.mp3,mfcc_files/./All/3455/HI_S4_W_3.csv,boy,Correct
10-12 years,Maharashtra,./All/250/MR_S4_W_3.mp3,mfcc_files/./All/250/MR_S4_W_3.csv,boy,Correct
10-12 years,Rajasthan,./All/4989/HI_S4_W_3.mp3,mfcc_files/./All/4989/HI_S4_W_3.csv,boy,Correct
10-12 years,Rajasthan,./All/3609/HI_S4_W_3.mp3,mfcc_files/./All/3609/HI_S4_W_3.csv,boy,Correct
10-12 years,Uttar Pradesh,./All/1788/HI_S4_W_3.mp3,mfcc_files/./All/1788/HI_S4_W_3.csv,boy,Correct
10-12 years,Uttar Pradesh,./All/1845/HI_S4_W_3.mp3,mfcc_files/./All/1845/HI_S4_W_3.csv,boy,Correct
10-12 years,Rajasthan,./All/4501/HI_S4_W_3.mp3,mfcc_files/./All/4501/HI_S4_W_3.csv,boy,Correct
10-12 years,Maharashtra,./All/48/MR_S4_W_3.mp3,mfcc_files/./All/48/MR_S4_W_3.csv,boy,Correct
10-12 years,Uttar Pradesh,./All/1454/HI_S4_W_3.mp3,mfcc_files/./All/1454/HI_S4_W_3.csv,boy,Correct
12-15 years,Rajasthan,./All/4229/HI_S4_W_3.mp3,mfcc_files/./All/4229/HI_S4_W_3.csv,boy,Correct
10-12 years,Rajasthan,./All/4188/HI_S4_W_3.mp3,mfcc_files/./All/4188/HI_S4_W_3.csv,boy,Correct
10-12 years,Rajasthan,./All/5285/HI_S4_W_3.mp3,mfcc_files/./All/5285/HI_S4_W_3.csv,boy,Correct
7-10 years,Uttar Pradesh,./All/1833/HI_S4_W_2.mp3,mfcc_files/./All/1833/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4652/HI_S4_W_2.mp3,mfcc_files/./All/4652/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2267/HI_S4_W_2.mp3,mfcc_files/./All/2267/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1823/HI_S4_W_2.mp3,mfcc_files/./All/1823/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2291/HI_S4_W_2.mp3,mfcc_files/./All/2291/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1448/HI_S4_W_2.mp3,mfcc_files/./All/1448/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/3118/HI_S4_W_2.mp3,mfcc_files/./All/3118/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/1055/MR_S4_W_2.mp3,mfcc_files/./All/1055/MR_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/1833/HI_S4_W_2.mp3,mfcc_files/./All/1833/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/893/MR_S4_W_2.mp3,mfcc_files/./All/893/MR_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/3366/HI_S4_W_2.mp3,mfcc_files/./All/3366/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/944/MR_S4_W_2.mp3,mfcc_files/./All/944/MR_S4_W_2.csv,cup,Correct
7-10 years,Maharashtra,./All/1151/MR_S4_W_2.mp3,mfcc_files/./All/1151/MR_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/724/MR_S4_W_2.mp3,mfcc_files/./All/724/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2446/HI_S4_W_2.mp3,mfcc_files/./All/2446/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/3500/HI_S4_W_2.mp3,mfcc_files/./All/3500/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/851/MR_S4_W_2.mp3,mfcc_files/./All/851/MR_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2253/HI_S4_W_2.mp3,mfcc_files/./All/2253/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2888/HI_S4_W_2.mp3,mfcc_files/./All/2888/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3804/HI_S4_W_2.mp3,mfcc_files/./All/3804/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2776/HI_S4_W_2.mp3,mfcc_files/./All/2776/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2257/HI_S4_W_2.mp3,mfcc_files/./All/2257/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/34/MR_S4_W_2.mp3,mfcc_files/./All/34/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2446/HI_S4_W_2.mp3,mfcc_files/./All/2446/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/917/MR_S4_W_2.mp3,mfcc_files/./All/917/MR_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3698/HI_S4_W_2.mp3,mfcc_files/./All/3698/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/665/MR_S4_W_2.mp3,mfcc_files/./All/665/MR_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/5270/HI_S4_W_2.mp3,mfcc_files/./All/5270/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/250/MR_S4_W_2.mp3,mfcc_files/./All/250/MR_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/1055/MR_S4_W_2.mp3,mfcc_files/./All/1055/MR_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4484/HI_S4_W_2.mp3,mfcc_files/./All/4484/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/3086/HI_S4_W_2.mp3,mfcc_files/./All/3086/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3754/HI_S4_W_2.mp3,mfcc_files/./All/3754/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/5145/HI_S4_W_2.mp3,mfcc_files/./All/5145/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/3383/HI_S4_W_2.mp3,mfcc_files/./All/3383/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/1135/MR_S4_W_2.mp3,mfcc_files/./All/1135/MR_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/816/MR_S4_W_2.mp3,mfcc_files/./All/816/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2651/HI_S4_W_2.mp3,mfcc_files/./All/2651/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4222/HI_S4_W_2.mp3,mfcc_files/./All/4222/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4184/HI_S4_W_2.mp3,mfcc_files/./All/4184/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/250/MR_S4_W_2.mp3,mfcc_files/./All/250/MR_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/965/MR_S4_W_2.mp3,mfcc_files/./All/965/MR_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1823/HI_S4_W_2.mp3,mfcc_files/./All/1823/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/1326/MR_S4_W_2.mp3,mfcc_files/./All/1326/MR_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/1326/MR_S4_W_2.mp3,mfcc_files/./All/1326/MR_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4791/HI_S4_W_2.mp3,mfcc_files/./All/4791/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/1326/MR_S4_W_2.mp3,mfcc_files/./All/1326/MR_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4977/HI_S4_W_2.mp3,mfcc_files/./All/4977/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4202/HI_S4_W_2.mp3,mfcc_files/./All/4202/HI_S4_W_2.csv,cup,Correct
5-7 years,Rajasthan,./All/4306/HI_S4_W_2.mp3,mfcc_files/./All/4306/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4241/HI_S4_W_2.mp3,mfcc_files/./All/4241/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3804/HI_S4_W_2.mp3,mfcc_files/./All/3804/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/950/MR_S4_W_2.mp3,mfcc_files/./All/950/MR_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4977/HI_S4_W_2.mp3,mfcc_files/./All/4977/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4128/HI_S4_W_2.mp3,mfcc_files/./All/4128/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/1055/MR_S4_W_2.mp3,mfcc_files/./All/1055/MR_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4039/HI_S4_W_2.mp3,mfcc_files/./All/4039/HI_S4_W_2.csv,cup,Correct
5-7 years,Rajasthan,./All/3641/HI_S4_W_2.mp3,mfcc_files/./All/3641/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/1690/HI_S4_W_2.mp3,mfcc_files/./All/1690/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1970/HI_S4_W_2.mp3,mfcc_files/./All/1970/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/3383/HI_S4_W_2.mp3,mfcc_files/./All/3383/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/374/MR_S4_W_2.mp3,mfcc_files/./All/374/MR_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/696/MR_S4_W_2.mp3,mfcc_files/./All/696/MR_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2218/HI_S4_W_2.mp3,mfcc_files/./All/2218/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/354/MR_S4_W_2.mp3,mfcc_files/./All/354/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2257/HI_S4_W_2.mp3,mfcc_files/./All/2257/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/665/MR_S4_W_2.mp3,mfcc_files/./All/665/MR_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/2282/HI_S4_W_2.mp3,mfcc_files/./All/2282/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4240/HI_S4_W_2.mp3,mfcc_files/./All/4240/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3964/HI_S4_W_2.mp3,mfcc_files/./All/3964/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/250/MR_S4_W_2.mp3,mfcc_files/./All/250/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2949/HI_S4_W_2.mp3,mfcc_files/./All/2949/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4131/HI_S4_W_2.mp3,mfcc_files/./All/4131/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4446/HI_S4_W_2.mp3,mfcc_files/./All/4446/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4791/HI_S4_W_2.mp3,mfcc_files/./All/4791/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4825/HI_S4_W_2.mp3,mfcc_files/./All/4825/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/5037/HI_S4_W_2.mp3,mfcc_files/./All/5037/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/377/MR_S4_W_2.mp3,mfcc_files/./All/377/MR_S4_W_2.csv,cup,Correct
7-10 years,Maharashtra,./All/866/MR_S4_W_2.mp3,mfcc_files/./All/866/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2705/HI_S4_W_2.mp3,mfcc_files/./All/2705/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2253/HI_S4_W_2.mp3,mfcc_files/./All/2253/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1970/HI_S4_W_2.mp3,mfcc_files/./All/1970/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/34/MR_S4_W_2.mp3,mfcc_files/./All/34/MR_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4648/HI_S4_W_2.mp3,mfcc_files/./All/4648/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/5253/HI_S4_W_2.mp3,mfcc_files/./All/5253/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/3351/HI_S4_W_2.mp3,mfcc_files/./All/3351/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4501/HI_S4_W_2.mp3,mfcc_files/./All/4501/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/5253/HI_S4_W_2.mp3,mfcc_files/./All/5253/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4537/HI_S4_W_2.mp3,mfcc_files/./All/4537/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4565/HI_S4_W_2.mp3,mfcc_files/./All/4565/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2272/HI_S4_W_2.mp3,mfcc_files/./All/2272/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2323/HI_S4_W_2.mp3,mfcc_files/./All/2323/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/2732/HI_S4_W_2.mp3,mfcc_files/./All/2732/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/5181/HI_S4_W_2.mp3,mfcc_files/./All/5181/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/287/MR_S4_W_2.mp3,mfcc_files/./All/287/MR_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/1326/MR_S4_W_2.mp3,mfcc_files/./All/1326/MR_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/3575/HI_S4_W_2.mp3,mfcc_files/./All/3575/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/696/MR_S4_W_2.mp3,mfcc_files/./All/696/MR_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3658/HI_S4_W_2.mp3,mfcc_files/./All/3658/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/1989/HI_S4_W_2.mp3,mfcc_files/./All/1989/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1823/HI_S4_W_2.mp3,mfcc_files/./All/1823/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1703/HI_S4_W_2.mp3,mfcc_files/./All/1703/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/5037/HI_S4_W_2.mp3,mfcc_files/./All/5037/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/944/MR_S4_W_2.mp3,mfcc_files/./All/944/MR_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/1326/MR_S4_W_2.mp3,mfcc_files/./All/1326/MR_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/1672/HI_S4_W_2.mp3,mfcc_files/./All/1672/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/3747/HI_S4_W_2.mp3,mfcc_files/./All/3747/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/965/MR_S4_W_2.mp3,mfcc_files/./All/965/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2089/HI_S4_W_2.mp3,mfcc_files/./All/2089/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3964/HI_S4_W_2.mp3,mfcc_files/./All/3964/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2257/HI_S4_W_2.mp3,mfcc_files/./All/2257/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2933/HI_S4_W_2.mp3,mfcc_files/./All/2933/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/2114/HI_S4_W_2.mp3,mfcc_files/./All/2114/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3591/HI_S4_W_2.mp3,mfcc_files/./All/3591/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/250/MR_S4_W_2.mp3,mfcc_files/./All/250/MR_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3925/HI_S4_W_2.mp3,mfcc_files/./All/3925/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2509/HI_S4_W_2.mp3,mfcc_files/./All/2509/HI_S4_W_2.csv,cup,Correct
5-7 years,Rajasthan,./All/5291/HI_S4_W_2.mp3,mfcc_files/./All/5291/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1823/HI_S4_W_2.mp3,mfcc_files/./All/1823/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/3189/HI_S4_W_2.mp3,mfcc_files/./All/3189/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2635/HI_S4_W_2.mp3,mfcc_files/./All/2635/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/3383/HI_S4_W_2.mp3,mfcc_files/./All/3383/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4209/HI_S4_W_2.mp3,mfcc_files/./All/4209/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2218/HI_S4_W_2.mp3,mfcc_files/./All/2218/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2446/HI_S4_W_2.mp3,mfcc_files/./All/2446/HI_S4_W_2.csv,cup,Correct
5-7 years,Uttar Pradesh,./All/2703/HI_S4_W_2.mp3,mfcc_files/./All/2703/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4187/HI_S4_W_2.mp3,mfcc_files/./All/4187/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3973/HI_S4_W_2.mp3,mfcc_files/./All/3973/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4345/HI_S4_W_2.mp3,mfcc_files/./All/4345/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/5173/HI_S4_W_2.mp3,mfcc_files/./All/5173/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/377/MR_S4_W_2.mp3,mfcc_files/./All/377/MR_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4187/HI_S4_W_2.mp3,mfcc_files/./All/4187/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4843/HI_S4_W_2.mp3,mfcc_files/./All/4843/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4843/HI_S4_W_2.mp3,mfcc_files/./All/4843/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1856/HI_S4_W_2.mp3,mfcc_files/./All/1856/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/246/MR_S4_W_2.mp3,mfcc_files/./All/246/MR_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3995/HI_S4_W_2.mp3,mfcc_files/./All/3995/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2509/HI_S4_W_2.mp3,mfcc_files/./All/2509/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3714/HI_S4_W_2.mp3,mfcc_files/./All/3714/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4128/HI_S4_W_2.mp3,mfcc_files/./All/4128/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3565/HI_S4_W_2.mp3,mfcc_files/./All/3565/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1448/HI_S4_W_2.mp3,mfcc_files/./All/1448/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4469/HI_S4_W_2.mp3,mfcc_files/./All/4469/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/5181/HI_S4_W_2.mp3,mfcc_files/./All/5181/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1856/HI_S4_W_2.mp3,mfcc_files/./All/1856/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/1989/HI_S4_W_2.mp3,mfcc_files/./All/1989/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1656/HI_S4_W_2.mp3,mfcc_files/./All/1656/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4528/HI_S4_W_2.mp3,mfcc_files/./All/4528/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3973/HI_S4_W_2.mp3,mfcc_files/./All/3973/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/1183/MR_S4_W_2.mp3,mfcc_files/./All/1183/MR_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1759/HI_S4_W_2.mp3,mfcc_files/./All/1759/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4131/HI_S4_W_2.mp3,mfcc_files/./All/4131/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/2253/HI_S4_W_2.mp3,mfcc_files/./All/2253/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/2198/HI_S4_W_2.mp3,mfcc_files/./All/2198/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/816/MR_S4_W_2.mp3,mfcc_files/./All/816/MR_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4825/HI_S4_W_2.mp3,mfcc_files/./All/4825/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4206/HI_S4_W_2.mp3,mfcc_files/./All/4206/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1887/HI_S4_W_2.mp3,mfcc_files/./All/1887/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2304/HI_S4_W_2.mp3,mfcc_files/./All/2304/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4791/HI_S4_W_2.mp3,mfcc_files/./All/4791/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/5037/HI_S4_W_2.mp3,mfcc_files/./All/5037/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3804/HI_S4_W_2.mp3,mfcc_files/./All/3804/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4496/HI_S4_W_2.mp3,mfcc_files/./All/4496/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3995/HI_S4_W_2.mp3,mfcc_files/./All/3995/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2323/HI_S4_W_2.mp3,mfcc_files/./All/2323/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4193/HI_S4_W_2.mp3,mfcc_files/./All/4193/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/1833/HI_S4_W_2.mp3,mfcc_files/./All/1833/HI_S4_W_2.csv,cup,Correct
7-10 years,Uttar Pradesh,./All/1881/HI_S4_W_2.mp3,mfcc_files/./All/1881/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/5285/HI_S4_W_2.mp3,mfcc_files/./All/5285/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/5195/HI_S4_W_2.mp3,mfcc_files/./All/5195/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1823/HI_S4_W_2.mp3,mfcc_files/./All/1823/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/354/MR_S4_W_2.mp3,mfcc_files/./All/354/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1588/HI_S4_W_2.mp3,mfcc_files/./All/1588/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3925/HI_S4_W_2.mp3,mfcc_files/./All/3925/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4947/HI_S4_W_2.mp3,mfcc_files/./All/4947/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2299/HI_S4_W_2.mp3,mfcc_files/./All/2299/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/4345/HI_S4_W_2.mp3,mfcc_files/./All/4345/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/2722/HI_S4_W_2.mp3,mfcc_files/./All/2722/HI_S4_W_2.csv,cup,Correct
12-15 years,Rajasthan,./All/3601/HI_S4_W_2.mp3,mfcc_files/./All/3601/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/2722/HI_S4_W_2.mp3,mfcc_files/./All/2722/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1970/HI_S4_W_2.mp3,mfcc_files/./All/1970/HI_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2945/HI_S4_W_2.mp3,mfcc_files/./All/2945/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/950/MR_S4_W_2.mp3,mfcc_files/./All/950/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/1656/HI_S4_W_2.mp3,mfcc_files/./All/1656/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4315/HI_S4_W_2.mp3,mfcc_files/./All/4315/HI_S4_W_2.csv,cup,Correct
10-12 years,Maharashtra,./All/268/MR_S4_W_2.mp3,mfcc_files/./All/268/MR_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/361/MR_S4_W_2.mp3,mfcc_files/./All/361/MR_S4_W_2.csv,cup,Correct
12-15 years,Uttar Pradesh,./All/2333/HI_S4_W_2.mp3,mfcc_files/./All/2333/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/1634/HI_S4_W_2.mp3,mfcc_files/./All/1634/HI_S4_W_2.csv,cup,Correct
12-15 years,Maharashtra,./All/1146/MR_S4_W_2.mp3,mfcc_files/./All/1146/MR_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/4209/HI_S4_W_2.mp3,mfcc_files/./All/4209/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/5231/HI_S4_W_2.mp3,mfcc_files/./All/5231/HI_S4_W_2.csv,cup,Correct
10-12 years,Uttar Pradesh,./All/2853/HI_S4_W_2.mp3,mfcc_files/./All/2853/HI_S4_W_2.csv,cup,Correct
7-10 years,Rajasthan,./All/3714/HI_S4_W_2.mp3,mfcc_files/./All/3714/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/3653/HI_S4_W_2.mp3,mfcc_files/./All/3653/HI_S4_W_2.csv,cup,Correct
10-12 years,Rajasthan,./All/4222/HI_S4_W_2.mp3,mfcc_files/./All/4222/HI_S4_W_2.csv,cup,Correct
